draft_year,round,pick,overall,player_name_raw,path,source_team_location,athlete_id,matched_athlete_id,final_college_season,match_method
2026,1,1,1,AJ Dybantsa,NCAA,BYU,198382.0,198382.0,2026.0,direct_athlete_id
2026,1,2,2,Darryn Peterson,NCAA,Kansas,199883.0,199883.0,2026.0,direct_athlete_id
2026,1,3,3,Cameron Boozer,NCAA,Duke,198977.0,198977.0,2026.0,direct_athlete_id
2026,1,4,4,Caleb Wilson,NCAA,North Carolina,200988.0,200988.0,2026.0,direct_athlete_id
2026,1,5,5,Keaton Wagler,NCAA,Illinois,199686.0,199686.0,2026.0,direct_athlete_id
2026,1,6,6,Mikel Brown Jr.,NCAA,Louisville,200182.0,200182.0,2026.0,direct_athlete_id
2026,1,7,7,Darius Acuff Jr.,NCAA,Arkansas,198012.0,198012.0,2026.0,direct_athlete_id
2026,1,8,8,Kingston Flemings,NCAA,Houston,199596.0,199596.0,2026.0,direct_athlete_id
2026,1,9,9,Morez Johnson Jr.,NCAA,Michigan,5647.0,5647.0,2026.0,direct_athlete_id
2026,1,10,10,Brayden Burries,NCAA,Arizona,197982.0,197982.0,2026.0,direct_athlete_id
2026,1,11,11,Yaxel Lendeborg,NCAA,Michigan,3951.0,3951.0,2026.0,direct_athlete_id
2026,1,12,12,Aday Mara,NCAA,Michigan,535.0,535.0,2026.0,direct_athlete_id
2026,1,13,13,Nate Ament,NCAA,Tennessee,202445.0,202445.0,2026.0,direct_athlete_id
2026,1,14,14,Hannes Steinbach,NCAA,Washington,203279.0,203279.0,2026.0,direct_athlete_id
2026,1,15,15,Dailyn Swain,NCAA,Texas,4065.0,4065.0,2026.0,direct_athlete_id
2026,1,16,16,Bennett Stirtz,NCAA,Iowa,3596.0,3596.0,2026.0,direct_athlete_id
2026,1,17,17,Ebuka Okorie,NCAA,Stanford,202245.0,202245.0,2026.0,direct_athlete_id
2026,1,18,18,Christian Anderson Jr.,NCAA,Texas Tech,7593.0,7593.0,2026.0,direct_athlete_id
2026,1,19,19,Allen Graves,NCAA,Santa Clara,833.0,833.0,2026.0,direct_athlete_id
2026,1,20,20,Jayden Quaintance,NCAA,Kentucky,7639.0,7639.0,2026.0,direct_athlete_id
2026,1,21,21,Karim Lopez,International (Mexico),Mexico,,,,
2026,1,22,22,Labaron Philon Jr.,NCAA,Alabama,85.0,85.0,2026.0,direct_athlete_id
2026,1,23,23,Zuby Ejiofor,NCAA,St. John's,1424.0,1424.0,2026.0,direct_athlete_id
2026,1,24,24,Cameron Carr,NCAA,Baylor,309.0,309.0,2026.0,direct_athlete_id
2026,1,25,25,Sergio De Larrea,International (Spain),Spain,,,,
2026,1,26,26,Tarris Reed Jr.,NCAA,UConn,7799.0,7799.0,2026.0,direct_athlete_id
2026,1,27,27,Chris Cenac Jr.,NCAA,Houston,199595.0,199595.0,2026.0,direct_athlete_id
2026,1,28,28,Joshua Jefferson,NCAA,Iowa State,142.0,142.0,2026.0,direct_athlete_id
2026,1,29,29,Alex Karaban,NCAA,UConn,7792.0,7792.0,2026.0,direct_athlete_id
2026,1,30,30,Koa Peat,NCAA,Arizona,197993.0,197993.0,2026.0,direct_athlete_id
2026,2,1,31,Bruce Thornton,NCAA,Ohio State,420.0,420.0,2026.0,direct_athlete_id
2026,2,2,32,Richie Saunders,NCAA,BYU,7673.0,7673.0,2026.0,direct_athlete_id
2026,2,3,33,Isaiah Evans,NCAA,Duke,211.0,211.0,2026.0,direct_athlete_id
2026,2,4,34,Meleek Thomas,NCAA,Arkansas,198026.0,198026.0,2026.0,direct_athlete_id
2026,2,5,35,Trevon Brazile,NCAA,Arkansas,7827.0,7827.0,2026.0,direct_athlete_id
2026,2,6,36,Baba Miller,NCAA,Cincinnati,3921.0,3921.0,2026.0,direct_athlete_id
2026,2,7,37,Ryan Conwell,NCAA,Louisville,4066.0,4066.0,2026.0,direct_athlete_id
2026,2,8,38,Braden Smith,NCAA,Purdue,368.0,368.0,2026.0,direct_athlete_id
2026,2,9,39,Jack Kayil,International (Germany),Germany,,,,
2026,2,10,40,Dillon Mitchell,NCAA,St. John's,465.0,465.0,2026.0,direct_athlete_id
2026,2,11,41,Otega Oweh,NCAA,Kentucky,562.0,562.0,2026.0,direct_athlete_id
2026,2,12,42,Ja'Kobi Gillespie,NCAA,Tennessee,3290.0,3290.0,2026.0,direct_athlete_id
2026,2,13,43,Tyler Bilodeau,NCAA,UCLA,529.0,529.0,2026.0,direct_athlete_id
2026,2,14,44,Maliq Brown,NCAA,Duke,209.0,209.0,2026.0,direct_athlete_id
2026,2,15,45,Emanuel Sharp,NCAA,Houston,115.0,115.0,2026.0,direct_athlete_id
2026,2,16,46,Felix Okpara,NCAA,Tennessee,302.0,302.0,2026.0,direct_athlete_id
2026,2,17,47,Tyler Nickel,NCAA,Vanderbilt,4556.0,4556.0,2026.0,direct_athlete_id
2026,2,18,48,Tobi Lawal,NCAA,Virginia Tech,5702.0,5702.0,2026.0,direct_athlete_id
2026,2,19,49,Bryce Hopkins,NCAA,St. John's,3147.0,3147.0,2026.0,direct_athlete_id
2026,2,20,50,Jaden Bradley,NCAA,Arizona,269.0,269.0,2026.0,direct_athlete_id
2026,2,21,51,Izaiyah Nelson,NCAA,South Florida,4986.0,4986.0,2026.0,direct_athlete_id
2026,2,22,52,Henri Veesaar,NCAA,North Carolina,270.0,270.0,2026.0,direct_athlete_id
2026,2,23,53,Ugonna Onyenso,NCAA,Virginia,7614.0,7614.0,2026.0,direct_athlete_id
2026,2,24,54,Lajae Jones,NCAA,Florida State,2825.0,2825.0,2026.0,direct_athlete_id
2026,2,25,55,Nick Martinelli,NCAA,Northwestern,5448.0,5448.0,2026.0,direct_athlete_id
2026,2,26,56,Vsevolod Ishchenko,International (Russia),Russia,,,,
2026,2,27,57,Narcisse Ngoy,International (France),France,,,,
2026,2,28,58,Jaron Pierre Jr.,NCAA,SMU,795.0,795.0,2026.0,direct_athlete_id
2026,2,29,59,Trey Kaufman-Renn,NCAA,Purdue,366.0,366.0,2026.0,direct_athlete_id
2026,2,30,60,Malique Lewis,International (Trinidad & Tobago),Trinidad & Tobago,,,,
2025,1,1,1,Cooper Flagg,NCAA,Duke,205.0,205.0,2025.0,direct_athlete_id
2025,1,2,2,Dylan Harper,NCAA,Rutgers,7871.0,7871.0,2025.0,direct_athlete_id
2025,1,3,3,VJ Edgecombe,NCAA,Baylor,158.0,158.0,2025.0,direct_athlete_id
2025,1,4,4,Kon Knueppel,NCAA,Duke,206.0,206.0,2025.0,direct_athlete_id
2025,1,5,5,Ace Bailey,NCAA,Rutgers,7882.0,7882.0,2025.0,direct_athlete_id
2025,1,6,6,Tre Johnson,NCAA,Texas,435.0,435.0,2025.0,direct_athlete_id
2025,1,7,7,Jeremiah Fears,NCAA,Oklahoma,6244.0,6244.0,2025.0,direct_athlete_id
2025,1,8,8,Egor Demin,NCAA,BYU,,7675.0,2025.0,name_year_team
2025,1,9,9,Collin Murray-Boyles,NCAA,South Carolina,3204.0,3204.0,2025.0,direct_athlete_id
2025,1,10,10,Khaman Maluach,NCAA,Duke,204.0,204.0,2025.0,direct_athlete_id
2025,1,11,11,Cedric Coward,NCAA,Washington State,7326.0,7326.0,2025.0,direct_athlete_id
2025,1,12,12,Noa Essengue,International (France),France,,,,
2025,1,13,13,Derik Queen,NCAA,Maryland,3288.0,3288.0,2025.0,direct_athlete_id
2025,1,14,14,Carter Bryant,NCAA,Arizona,271.0,271.0,2025.0,direct_athlete_id
2025,1,15,15,Thomas Sorber,NCAA,Georgetown,8173.0,8173.0,2025.0,direct_athlete_id
2025,1,16,16,Yang Hansen,International (China),China,,,,
2025,1,17,17,Joan Beringer,International (France),France,,,,
2025,1,18,18,Walter Clayton Jr.,NCAA,Florida,499.0,499.0,2025.0,direct_athlete_id
2025,1,19,19,Nolan Traoré,International (France),France,,,,
2025,1,20,20,Kasparas Jakucionis,NCAA,Illinois,5641.0,5641.0,2025.0,direct_athlete_id
2025,1,21,21,Will Riley,NCAA,Illinois,5645.0,5645.0,2025.0,direct_athlete_id
2025,1,22,22,Drake Powell,NCAA,North Carolina,242.0,242.0,2025.0,direct_athlete_id
2025,1,23,23,Asa Newell,NCAA,Georgia,20.0,20.0,2025.0,direct_athlete_id
2025,1,24,24,Nique Clifford,NCAA,Colorado State,6788.0,6788.0,2025.0,direct_athlete_id
2025,1,25,25,Jase Richardson,NCAA,Michigan State,2479.0,2479.0,2025.0,direct_athlete_id
2025,1,26,26,Ben Saraf,International (Israel),Israel,,,,
2025,1,27,27,Danny Wolf,NCAA,Michigan,5608.0,5608.0,2025.0,direct_athlete_id
2025,1,28,28,Hugo González,International (Spain),Spain,,,,
2025,1,29,29,Liam McNeeley,NCAA,UConn,7791.0,7791.0,2025.0,direct_athlete_id
2025,1,30,30,Yanic Konan Niederhauser,NCAA,Penn State,4124.0,4124.0,2025.0,direct_athlete_id
2025,2,1,31,Rasheer Fleming,NCAA,Saint Joseph's,3518.0,3518.0,2025.0,direct_athlete_id
2025,2,2,32,Noah Penda,International (France),France,,,,
2025,2,3,33,Sion James,NCAA,Duke,213.0,213.0,2025.0,direct_athlete_id
2025,2,4,34,Ryan Kalkbrenner,NCAA,Creighton,7806.0,7806.0,2025.0,direct_athlete_id
2025,2,5,35,Johni Broome,NCAA,Auburn,11.0,11.0,2025.0,direct_athlete_id
2025,2,6,36,Adou Thiero,NCAA,Arkansas,7821.0,7821.0,2025.0,direct_athlete_id
2025,2,7,37,Chaz Lanier,NCAA,Tennessee,305.0,305.0,2025.0,direct_athlete_id
2025,2,8,38,Kam Jones,NCAA,Marquette,401.0,401.0,2025.0,direct_athlete_id
2025,2,9,39,Alijah Martin,NCAA,Florida,500.0,500.0,2025.0,direct_athlete_id
2025,2,10,40,Micah Peavy,NCAA,Georgetown,8176.0,8176.0,2025.0,direct_athlete_id
2025,2,11,41,Koby Brea,NCAA,Kentucky,572.0,572.0,2025.0,direct_athlete_id
2025,2,12,42,Maxime Raynaud,NCAA,Stanford,907.0,907.0,2025.0,direct_athlete_id
2025,2,13,43,Jamir Watkins,NCAA,Florida State,3104.0,3104.0,2025.0,direct_athlete_id
2025,2,14,44,Brooks Barnhizer,NCAA,Northwestern,5461.0,5461.0,2025.0,direct_athlete_id
2025,2,15,45,Rocco Zikarsky,International (Australia),Australia,,,,
2025,2,16,46,Amari Williams,NCAA,Kentucky,561.0,561.0,2025.0,direct_athlete_id
2025,2,17,47,Bogoljub Markovic,International (Serbia),Serbia,,,,
2025,2,18,48,Javon Small,NCAA,West Virginia,3320.0,3320.0,2025.0,direct_athlete_id
2025,2,19,49,Tyrese Proctor,NCAA,Duke,207.0,207.0,2025.0,direct_athlete_id
2025,2,20,50,Kobe Sanders,NCAA,Nevada,7060.0,7060.0,2025.0,direct_athlete_id
2025,2,21,51,Mohamed Diawara,International (France),France,,,,
2025,2,22,52,Alex Toohey,International (Australia),Australia,,,,
2025,2,23,53,John Tonje,NCAA,Wisconsin,5420.0,5420.0,2025.0,direct_athlete_id
2025,2,24,54,Taelon Peter,NCAA,Liberty,1101.0,1101.0,2025.0,direct_athlete_id
2025,2,25,55,Lachlan Olbrich,International (Australia),Australia,,,,
2025,2,26,56,Will Richard,NCAA,Florida,498.0,498.0,2025.0,direct_athlete_id
2025,2,27,57,Max Shulga,NCAA,VCU,3481.0,3481.0,2025.0,direct_athlete_id
2025,2,28,58,Saliou Niang,International (Senegal),Senegal,,,,
2025,2,29,59,Jahmai Mashack,NCAA,Tennessee,306.0,306.0,2025.0,direct_athlete_id
2024,1,1,1,Zaccharie Risacher,International (France),France,,,,
